age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
46,blue-collar,married,secondary,False,51,True,False,cellular,15,may,333,1,-1,0,unknown,False
28,services,single,secondary,False,221,True,False,cellular,15,may,256,1,-1,0,unknown,False
24,self-employed,single,tertiary,False,91,True,False,cellular,15,may,134,2,-1,0,unknown,False
58,blue-collar,married,primary,False,781,True,False,cellular,15,may,74,2,-1,0,unknown,False
37,blue-collar,married,primary,False,508,True,True,cellular,15,may,340,1,-1,0,unknown,False
31,admin.,divorced,secondary,False,-254,True,False,cellular,15,may,237,2,-1,0,unknown,False
34,blue-collar,married,secondary,False,29,True,False,cellular,15,may,285,5,-1,0,unknown,True
29,blue-collar,married,primary,False,149,True,False,cellular,15,may,242,2,-1,0,unknown,False
50,retired,married,primary,False,172,True,True,cellular,15,may,7,6,-1,0,unknown,False
32,services,married,secondary,False,180,True,False,telephone,15,may,45,2,-1,0,unknown,False
43,blue-collar,married,unknown,False,285,True,False,cellular,15,may,22,6,-1,0,unknown,False
24,admin.,single,secondary,False,926,True,True,cellular,15,may,191,1,-1,0,unknown,False
28,student,single,tertiary,False,22,True,False,cellular,15,may,536,2,-1,0,unknown,True
31,blue-collar,single,secondary,False,184,True,False,cellular,15,may,178,1,-1,0,unknown,False
55,blue-collar,married,secondary,False,1078,True,True,cellular,15,may,41,1,-1,0,unknown,False
47,self-employed,married,unknown,False,14,True,False,cellular,15,may,142,1,-1,0,unknown,False
35,services,married,secondary,False,2791,True,False,cellular,15,may,45,1,-1,0,unknown,False
38,admin.,married,secondary,False,257,True,False,cellular,15,may,10,5,-1,0,unknown,False
32,blue-collar,married,secondary,False,99,True,False,cellular,15,may,166,2,-1,0,unknown,False
39,blue-collar,married,primary,False,-50,True,False,cellular,15,may,100,1,-1,0,unknown,False
33,services,married,secondary,False,624,True,False,cellular,15,may,423,1,-1,0,unknown,False
30,services,married,secondary,False,683,True,False,cellular,15,may,66,1,-1,0,unknown,False
31,student,married,secondary,False,147,True,False,cellular,15,may,456,1,-1,0,unknown,False
49,self-employed,married,secondary,False,505,True,False,telephone,15,may,354,2,-1,0,unknown,False
42,blue-collar,married,secondary,False,505,True,False,cellular,15,may,117,1,-1,0,unknown,False
26,technician,single,secondary,False,626,True,False,cellular,15,may,412,2,-1,0,unknown,False
30,management,single,tertiary,False,1692,True,False,cellular,15,may,251,1,-1,0,unknown,False
29,blue-collar,married,secondary,False,47,True,True,cellular,15,may,245,1,-1,0,unknown,False
25,blue-collar,single,tertiary,False,1395,True,False,cellular,15,may,268,1,-1,0,unknown,False
31,blue-collar,single,secondary,False,210,True,True,cellular,15,may,166,1,-1,0,unknown,False
51,management,divorced,tertiary,False,-227,True,False,cellular,15,may,404,1,-1,0,unknown,False
32,blue-collar,married,primary,False,252,True,False,cellular,15,may,52,1,-1,0,unknown,False
23,services,married,secondary,False,2211,True,False,cellular,15,may,210,2,-1,0,unknown,False
42,blue-collar,divorced,secondary,False,198,False,False,cellular,15,may,133,1,-1,0,unknown,False
29,technician,single,tertiary,False,226,True,False,cellular,15,may,261,1,-1,0,unknown,False
36,admin.,married,secondary,False,1479,False,False,cellular,15,may,65,2,-1,0,unknown,False
29,management,single,tertiary,False,1388,True,False,cellular,15,may,157,3,-1,0,unknown,False
39,entrepreneur,married,tertiary,True,-172,True,False,cellular,15,may,562,2,-1,0,unknown,True
32,services,married,secondary,False,118,True,False,cellular,15,may,20,6,-1,0,unknown,False
28,blue-collar,married,secondary,False,2257,True,False,cellular,15,may,352,1,-1,0,unknown,False
21,student,single,secondary,False,126,True,False,telephone,15,may,52,1,-1,0,unknown,False
30,services,single,tertiary,False,717,True,True,cellular,15,may,116,1,-1,0,unknown,False
60,retired,divorced,secondary,False,-639,True,False,cellular,15,may,585,1,-1,0,unknown,True
27,admin.,single,tertiary,False,144,True,False,cellular,15,may,95,1,-1,0,unknown,False
23,admin.,single,secondary,False,252,True,False,cellular,15,may,56,1,-1,0,unknown,False
22,admin.,single,secondary,False,118,True,False,cellular,15,may,564,3,-1,0,unknown,False
25,admin.,single,tertiary,False,1056,True,False,cellular,15,may,363,1,-1,0,unknown,False
32,services,married,secondary,False,3268,False,False,cellular,15,may,147,1,-1,0,unknown,False
33,services,divorced,secondary,False,2411,True,False,cellular,15,may,360,1,-1,0,unknown,False
41,blue-collar,married,secondary,False,49,True,False,cellular,15,may,342,2,-1,0,unknown,False
28,blue-collar,married,secondary,False,0,True,False,cellular,15,may,6,4,-1,0,unknown,False
23,student,single,secondary,False,556,True,False,cellular,15,may,170,2,-1,0,unknown,False
32,management,married,secondary,False,134,True,True,cellular,15,may,532,3,-1,0,unknown,True
39,blue-collar,married,primary,False,2288,True,False,cellular,15,may,265,1,-1,0,unknown,False
48,blue-collar,single,primary,False,244,True,False,cellular,15,may,54,5,-1,0,unknown,False
46,management,married,tertiary,False,2851,True,True,cellular,15,may,77,4,-1,0,unknown,False
33,blue-collar,married,primary,False,35,False,False,cellular,15,may,47,3,-1,0,unknown,False
42,services,married,secondary,False,1370,True,False,cellular,15,may,36,2,-1,0,unknown,False
52,technician,married,primary,False,-50,True,False,cellular,15,may,129,2,-1,0,unknown,False
47,blue-collar,married,primary,False,-290,True,False,cellular,15,may,495,1,-1,0,unknown,False
33,blue-collar,single,primary,False,165,True,False,cellular,15,may,139,2,-1,0,unknown,False
37,entrepreneur,single,secondary,False,-22,True,False,cellular,15,may,317,1,-1,0,unknown,True
39,admin.,divorced,secondary,False,878,True,False,cellular,15,may,611,5,-1,0,unknown,True
52,technician,divorced,secondary,False,144,True,False,cellular,15,may,362,1,-1,0,unknown,False
25,technician,single,secondary,False,173,True,False,cellular,15,may,186,2,-1,0,unknown,False
33,blue-collar,married,primary,False,309,True,False,cellular,15,may,42,4,-1,0,unknown,False
48,services,married,secondary,False,975,True,True,cellular,15,may,521,2,-1,0,unknown,False
42,entrepreneur,married,secondary,False,169,True,False,telephone,15,may,87,4,-1,0,unknown,False
26,entrepreneur,single,tertiary,False,255,True,False,cellular,15,may,401,1,-1,0,unknown,False
51,technician,married,secondary,False,1174,True,False,cellular,15,may,301,1,-1,0,unknown,False
58,blue-collar,married,primary,False,66,True,False,cellular,15,may,184,4,-1,0,unknown,False
36,blue-collar,single,secondary,False,103,True,False,cellular,15,may,200,5,-1,0,unknown,False
37,admin.,single,secondary,False,309,True,False,cellular,15,may,58,3,-1,0,unknown,False
38,blue-collar,divorced,secondary,False,226,True,False,cellular,15,may,167,4,-1,0,unknown,False
39,technician,single,secondary,False,400,True,False,cellular,15,may,237,2,-1,0,unknown,False
40,services,married,secondary,False,771,True,False,cellular,15,may,173,4,-1,0,unknown,False
46,services,married,unknown,False,72,True,False,cellular,15,may,165,3,-1,0,unknown,False
57,management,married,secondary,False,39,True,False,cellular,15,may,114,2,-1,0,unknown,False
33,technician,single,secondary,False,1064,True,False,cellular,15,may,173,2,-1,0,unknown,False
35,admin.,divorced,secondary,False,-133,True,False,cellular,15,may,160,2,-1,0,unknown,False
34,blue-collar,divorced,primary,False,0,True,False,cellular,15,may,206,5,-1,0,unknown,False
51,blue-collar,married,primary,False,129,True,False,cellular,15,may,611,2,-1,0,unknown,True
49,blue-collar,married,secondary,False,598,True,False,cellular,15,may,219,6,-1,0,unknown,False
32,services,divorced,secondary,False,-34,True,False,cellular,15,may,147,2,-1,0,unknown,False
40,blue-collar,married,secondary,False,1145,True,False,cellular,15,may,175,4,-1,0,unknown,False
31,technician,married,secondary,False,84,False,False,cellular,15,may,264,2,-1,0,unknown,False
33,technician,divorced,secondary,False,855,True,False,cellular,15,may,124,3,-1,0,unknown,False
26,services,single,secondary,True,-162,True,False,cellular,15,may,44,2,-1,0,unknown,False
49,self-employed,married,secondary,False,2576,True,False,cellular,15,may,64,6,-1,0,unknown,False
29,blue-collar,married,secondary,False,25,True,False,cellular,15,may,50,5,-1,0,unknown,False
27,self-employed,single,tertiary,False,362,True,False,cellular,15,may,76,2,-1,0,unknown,False
36,technician,married,tertiary,False,530,True,False,cellular,15,may,239,2,-1,0,unknown,False
38,services,single,secondary,False,70,True,False,cellular,15,may,150,3,-1,0,unknown,False
30,management,single,tertiary,False,9,True,True,cellular,15,may,582,2,-1,0,unknown,False
40,services,single,secondary,False,65,True,False,cellular,15,may,15,3,-1,0,unknown,False
24,blue-collar,divorced,secondary,False,513,True,False,cellular,15,may,61,3,-1,0,unknown,False
44,services,divorced,secondary,False,-2,True,False,cellular,15,may,152,5,-1,0,unknown,False
33,technician,married,secondary,False,-204,False,False,cellular,15,may,297,3,-1,0,unknown,False
26,admin.,single,secondary,False,140,True,False,cellular,15,may,103,5,-1,0,unknown,False
33,management,married,tertiary,False,3301,True,False,cellular,15,may,536,2,-1,0,unknown,False
25,services,married,secondary,False,806,True,True,cellular,15,may,193,2,-1,0,unknown,False
40,blue-collar,married,secondary,False,5,True,False,cellular,15,may,364,2,-1,0,unknown,False
39,services,single,secondary,False,315,True,False,cellular,15,may,14,3,-1,0,unknown,False
40,blue-collar,divorced,secondary,False,0,True,False,cellular,15,may,21,2,-1,0,unknown,False
30,blue-collar,married,secondary,False,-99,True,False,cellular,15,may,144,5,-1,0,unknown,False
31,housemaid,divorced,primary,False,168,True,False,cellular,15,may,266,3,-1,0,unknown,False
32,blue-collar,married,primary,False,233,True,False,cellular,15,may,391,2,-1,0,unknown,False
48,blue-collar,married,secondary,False,1267,True,False,telephone,15,may,195,4,-1,0,unknown,False
27,management,married,tertiary,False,54,True,False,cellular,15,may,309,3,-1,0,unknown,False
43,technician,single,secondary,False,-266,True,True,cellular,15,may,12,5,-1,0,unknown,False
49,blue-collar,married,secondary,False,3309,True,False,cellular,15,may,349,2,-1,0,unknown,False
34,admin.,divorced,secondary,False,1268,True,False,cellular,15,may,259,3,-1,0,unknown,False
30,management,single,tertiary,False,355,True,False,cellular,15,may,153,2,-1,0,unknown,False
32,blue-collar,single,secondary,False,138,True,False,cellular,15,may,215,2,-1,0,unknown,False
29,admin.,single,secondary,False,-349,True,False,cellular,15,may,233,4,-1,0,unknown,False
38,admin.,married,secondary,False,1852,True,False,cellular,15,may,298,2,-1,0,unknown,False
38,management,married,tertiary,False,676,False,False,cellular,15,may,59,3,-1,0,unknown,False
47,blue-collar,married,primary,False,537,True,False,telephone,15,may,49,3,-1,0,unknown,False
36,services,married,secondary,False,-74,True,False,cellular,15,may,113,6,-1,0,unknown,False
27,blue-collar,single,primary,False,-179,True,False,cellular,15,may,54,2,-1,0,unknown,False
45,admin.,married,secondary,False,369,True,False,cellular,15,may,20,5,-1,0,unknown,False
27,technician,married,secondary,False,2460,True,False,cellular,15,may,600,2,-1,0,unknown,False
31,technician,married,tertiary,False,165,False,False,cellular,15,may,218,4,-1,0,unknown,False
45,self-employed,single,secondary,False,2762,True,False,cellular,15,may,18,6,-1,0,unknown,False
31,admin.,single,secondary,False,862,True,False,cellular,15,may,47,2,-1,0,unknown,False
29,blue-collar,single,secondary,False,244,True,False,cellular,15,may,19,2,-1,0,unknown,False
57,retired,married,secondary,True,32,True,False,cellular,15,may,476,3,-1,0,unknown,False
54,management,married,tertiary,False,284,True,True,telephone,15,may,65,5,-1,0,unknown,False
34,management,single,tertiary,False,178,True,False,cellular,15,may,14,2,-1,0,unknown,False
32,blue-collar,single,secondary,False,574,True,False,cellular,15,may,51,4,-1,0,unknown,False
30,admin.,married,tertiary,False,-750,False,False,cellular,15,may,208,3,-1,0,unknown,False
57,admin.,married,secondary,False,407,True,True,cellular,15,may,166,3,-1,0,unknown,False
40,blue-collar,married,secondary,False,187,True,False,cellular,15,may,53,3,-1,0,unknown,False
45,blue-collar,married,primary,False,302,True,False,telephone,15,may,258,3,-1,0,unknown,False
34,blue-collar,married,primary,False,72,True,False,cellular,15,may,93,3,-1,0,unknown,False
30,self-employed,married,secondary,False,220,True,True,cellular,15,may,187,3,-1,0,unknown,False
41,blue-collar,married,secondary,False,780,True,False,cellular,15,may,432,3,-1,0,unknown,False
34,management,single,tertiary,False,1012,True,True,cellular,15,may,109,3,-1,0,unknown,False
33,services,single,secondary,False,239,True,False,cellular,15,may,101,2,-1,0,unknown,False
39,admin.,married,secondary,False,8,True,False,telephone,15,may,155,6,-1,0,unknown,False
55,blue-collar,married,primary,False,135,True,False,cellular,15,may,641,6,-1,0,unknown,False
40,admin.,single,secondary,False,1112,True,False,cellular,15,may,104,2,-1,0,unknown,False
34,entrepreneur,married,secondary,False,183,True,False,cellular,15,may,339,4,-1,0,unknown,False
45,blue-collar,married,primary,False,1945,True,False,cellular,15,may,63,4,-1,0,unknown,False
26,student,single,primary,False,177,True,False,cellular,15,may,58,3,-1,0,unknown,False
31,admin.,single,secondary,False,320,True,False,cellular,15,may,376,2,-1,0,unknown,False
47,services,married,secondary,False,223,False,False,cellular,15,may,133,2,-1,0,unknown,False
26,self-employed,married,secondary,False,492,True,True,cellular,15,may,439,4,-1,0,unknown,False
59,blue-collar,married,secondary,False,437,True,False,telephone,15,may,73,4,-1,0,unknown,False
56,blue-collar,married,primary,False,827,True,False,telephone,15,may,462,4,-1,0,unknown,True
26,blue-collar,single,secondary,False,474,True,False,cellular,15,may,504,2,-1,0,unknown,False
28,student,married,tertiary,False,327,True,False,cellular,15,may,104,3,-1,0,unknown,False
34,services,married,secondary,False,190,True,False,cellular,15,may,121,3,-1,0,unknown,False
42,blue-collar,married,primary,False,-336,True,False,telephone,15,may,12,6,-1,0,unknown,False
32,self-employed,married,secondary,False,329,True,False,telephone,15,may,166,4,-1,0,unknown,False
33,blue-collar,single,primary,False,577,True,False,cellular,15,may,59,4,-1,0,unknown,False
38,admin.,married,secondary,False,1949,True,False,cellular,15,may,157,3,-1,0,unknown,False
37,blue-collar,married,secondary,False,2016,True,True,cellular,18,may,20,6,-1,0,unknown,False
33,admin.,single,tertiary,False,701,True,False,cellular,18,may,59,2,-1,0,unknown,False
38,blue-collar,married,primary,False,1428,True,False,telephone,18,may,33,5,-1,0,unknown,False
26,services,married,secondary,False,0,True,False,cellular,18,may,130,4,-1,0,unknown,False
52,admin.,married,secondary,False,2323,True,False,cellular,18,may,45,4,-1,0,unknown,False
51,technician,married,secondary,False,614,True,False,cellular,18,may,9,4,-1,0,unknown,False
22,services,single,secondary,False,250,True,False,cellular,18,may,117,3,-1,0,unknown,False
28,blue-collar,single,secondary,False,171,True,False,cellular,18,may,523,2,-1,0,unknown,False
59,blue-collar,married,secondary,False,32,True,False,cellular,18,may,201,5,-1,0,unknown,False
37,blue-collar,married,secondary,False,91,True,False,cellular,18,may,8,5,-1,0,unknown,False
28,admin.,single,secondary,False,3029,True,False,cellular,18,may,58,6,-1,0,unknown,False
35,blue-collar,married,secondary,False,3181,True,False,cellular,18,may,28,6,-1,0,unknown,False
29,technician,single,secondary,False,-2,True,True,cellular,18,may,9,5,-1,0,unknown,False
37,housemaid,married,primary,False,254,True,False,telephone,18,may,16,6,-1,0,unknown,False
33,management,single,tertiary,False,62,True,False,cellular,18,may,473,3,-1,0,unknown,True
47,technician,divorced,secondary,False,22,False,False,cellular,18,may,17,6,-1,0,unknown,False
28,technician,single,secondary,False,1589,True,False,cellular,18,may,359,5,-1,0,unknown,False
23,housemaid,single,primary,False,93,True,False,cellular,18,may,70,3,-1,0,unknown,False
34,blue-collar,married,primary,False,-703,True,False,cellular,18,may,160,2,-1,0,unknown,False
32,blue-collar,married,secondary,False,36,True,False,cellular,18,may,116,4,-1,0,unknown,False
27,admin.,married,secondary,False,0,True,True,cellular,18,may,157,5,-1,0,unknown,False
37,blue-collar,divorced,secondary,False,333,True,False,telephone,18,may,73,6,-1,0,unknown,False
48,blue-collar,married,primary,False,750,True,False,cellular,18,may,90,6,-1,0,unknown,False
44,admin.,married,secondary,False,-314,False,False,cellular,18,may,144,3,-1,0,unknown,False
34,blue-collar,married,primary,False,428,True,False,cellular,18,may,59,2,-1,0,unknown,False
29,services,single,secondary,False,9,True,False,cellular,18,may,19,5,-1,0,unknown,False
32,services,married,secondary,False,1977,True,True,cellular,18,may,44,4,-1,0,unknown,False
31,blue-collar,married,primary,False,54,True,False,cellular,18,may,239,6,-1,0,unknown,False
57,housemaid,married,primary,False,151,True,False,cellular,18,may,14,4,-1,0,unknown,False
23,entrepreneur,single,secondary,False,1128,True,False,cellular,18,may,77,3,-1,0,unknown,False
23,student,married,tertiary,True,-230,True,False,cellular,18,may,259,2,-1,0,unknown,False
23,blue-collar,single,secondary,False,39,True,False,cellular,18,may,76,1,-1,0,unknown,False
32,blue-collar,married,tertiary,False,143,True,True,cellular,18,may,90,1,-1,0,unknown,False
24,blue-collar,single,primary,False,2129,True,True,telephone,18,may,51,1,-1,0,unknown,False
32,technician,single,secondary,False,483,True,True,cellular,18,may,35,6,-1,0,unknown,False
30,technician,married,secondary,False,769,True,False,cellular,18,may,10,4,-1,0,unknown,False
27,admin.,single,secondary,False,0,True,False,cellular,18,may,552,5,-1,0,unknown,False
33,technician,married,secondary,False,1844,True,True,cellular,18,may,380,1,-1,0,unknown,False
35,management,single,tertiary,False,331,True,False,cellular,18,may,30,5,-1,0,unknown,False
31,blue-collar,married,primary,False,263,True,False,cellular,18,may,75,4,-1,0,unknown,False
23,services,single,secondary,False,-229,True,True,cellular,18,may,557,1,-1,0,unknown,False
23,admin.,married,secondary,False,349,True,False,cellular,18,may,108,1,-1,0,unknown,False
24,technician,single,secondary,False,-232,True,False,cellular,18,may,108,1,-1,0,unknown,False
28,blue-collar,married,primary,False,3267,True,True,telephone,18,may,40,1,-1,0,unknown,False
50,entrepreneur,married,tertiary,False,433,True,False,cellular,18,may,47,4,-1,0,unknown,False
24,technician,single,secondary,False,81,True,False,cellular,18,may,333,1,-1,0,unknown,False
33,services,married,secondary,False,7,True,True,cellular,18,may,55,1,-1,0,unknown,False
22,services,single,secondary,False,344,True,False,cellular,18,may,347,1,-1,0,unknown,True
24,services,single,secondary,False,-92,True,False,cellular,18,may,245,1,-1,0,unknown,False
41,blue-collar,married,primary,False,-75,True,False,cellular,18,may,115,1,-1,0,unknown,False
31,technician,single,secondary,False,-348,True,False,cellular,18,may,410,1,-1,0,unknown,False
35,blue-collar,married,secondary,False,1312,True,False,cellular,18,may,224,1,-1,0,unknown,False
33,services,married,secondary,False,-52,True,False,cellular,18,may,278,1,-1,0,unknown,False
56,management,divorced,tertiary,False,2959,True,False,telephone,18,may,325,1,-1,0,unknown,False
30,technician,single,secondary,False,120,True,False,cellular,18,may,74,1,-1,0,unknown,False
26,management,single,tertiary,True,-130,True,False,cellular,18,may,216,1,-1,0,unknown,False
31,blue-collar,married,primary,False,1654,True,False,cellular,18,may,288,1,-1,0,unknown,False
43,blue-collar,married,secondary,False,95,True,False,cellular,18,may,296,1,-1,0,unknown,False
26,student,single,tertiary,False,251,True,False,cellular,18,may,12,5,-1,0,unknown,False
37,admin.,divorced,unknown,False,471,True,False,cellular,18,may,200,1,-1,0,unknown,False
28,management,single,tertiary,False,788,True,True,cellular,18,may,169,1,-1,0,unknown,False
33,admin.,single,secondary,False,2717,True,False,cellular,18,may,185,1,-1,0,unknown,False
24,services,single,secondary,False,258,True,False,cellular,18,may,248,1,-1,0,unknown,False
34,self-employed,single,secondary,False,55,True,False,cellular,18,may,155,1,-1,0,unknown,False
40,blue-collar,married,primary,False,2502,True,False,cellular,18,may,205,1,-1,0,unknown,False
23,student,single,secondary,False,1029,True,False,cellular,18,may,68,1,-1,0,unknown,False
33,admin.,single,secondary,False,2557,True,False,cellular,18,may,186,1,-1,0,unknown,False
29,technician,single,secondary,False,534,True,False,cellular,18,may,382,1,-1,0,unknown,False
23,services,single,secondary,False,250,True,False,cellular,18,may,222,1,-1,0,unknown,False
44,entrepreneur,married,primary,False,1434,True,False,cellular,18,may,284,3,-1,0,unknown,False
29,blue-collar,married,primary,False,248,True,False,cellular,18,may,113,1,-1,0,unknown,False
32,blue-collar,single,secondary,False,218,True,False,cellular,18,may,134,1,-1,0,unknown,False
33,management,married,secondary,False,588,True,False,cellular,18,may,11,5,-1,0,unknown,False
58,blue-collar,married,secondary,False,1075,True,False,cellular,18,may,42,1,-1,0,unknown,False
25,blue-collar,single,secondary,False,764,True,False,cellular,18,may,455,1,-1,0,unknown,False
31,blue-collar,married,primary,False,224,True,False,cellular,18,may,119,1,-1,0,unknown,False
33,blue-collar,single,secondary,False,-320,False,False,cellular,18,may,268,2,-1,0,unknown,False
27,blue-collar,single,primary,False,5,True,False,cellular,18,may,182,1,-1,0,unknown,False
24,blue-collar,single,secondary,False,174,True,True,cellular,18,may,487,1,-1,0,unknown,True
31,management,single,secondary,False,360,True,False,cellular,18,may,309,1,-1,0,unknown,True
24,technician,single,secondary,False,135,True,True,cellular,18,may,250,1,-1,0,unknown,False
32,services,single,secondary,True,687,True,False,cellular,18,may,154,1,-1,0,unknown,False
32,technician,single,tertiary,False,-770,True,False,cellular,18,may,618,1,-1,0,unknown,True
38,blue-collar,single,primary,False,378,True,False,cellular,18,may,169,1,-1,0,unknown,False
30,technician,married,secondary,False,1211,True,False,cellular,18,may,176,1,-1,0,unknown,False
24,admin.,single,secondary,False,120,True,False,cellular,18,may,145,1,-1,0,unknown,False
25,blue-collar,married,secondary,False,148,True,False,cellular,18,may,119,1,-1,0,unknown,False
31,blue-collar,married,secondary,False,255,True,True,cellular,18,may,295,1,-1,0,unknown,False
29,housemaid,married,tertiary,False,96,True,False,cellular,18,may,226,1,-1,0,unknown,False
41,blue-collar,divorced,primary,False,-129,True,False,cellular,18,may,176,1,-1,0,unknown,False
44,admin.,married,secondary,False,1042,True,False,cellular,18,may,136,1,-1,0,unknown,False
44,blue-collar,married,primary,False,401,True,False,cellular,18,may,41,1,-1,0,unknown,False
31,management,married,tertiary,False,301,True,False,cellular,18,may,34,6,-1,0,unknown,False
26,blue-collar,married,secondary,False,160,True,False,cellular,18,may,252,4,-1,0,unknown,False
33,blue-collar,married,primary,False,80,True,False,cellular,18,may,126,1,-1,0,unknown,False
47,technician,married,secondary,False,179,True,False,cellular,18,may,55,1,-1,0,unknown,False
32,admin.,single,secondary,False,211,True,False,cellular,18,may,114,1,-1,0,unknown,False
29,technician,single,secondary,False,1856,True,True,cellular,18,may,134,1,-1,0,unknown,False
23,services,single,secondary,False,495,True,True,cellular,18,may,302,1,-1,0,unknown,False
27,blue-collar,single,secondary,False,513,True,True,cellular,18,may,351,1,-1,0,unknown,True
31,admin.,single,tertiary,False,493,True,False,cellular,18,may,158,1,-1,0,unknown,False
30,services,single,secondary,False,631,True,False,cellular,18,may,98,1,-1,0,unknown,False
28,admin.,single,secondary,False,-36,True,False,cellular,18,may,379,1,-1,0,unknown,False
28,services,single,secondary,False,290,True,False,cellular,18,may,128,1,-1,0,unknown,False
40,blue-collar,married,unknown,False,247,True,False,cellular,18,may,77,3,-1,0,unknown,False
28,blue-collar,single,secondary,False,402,True,False,cellular,18,may,632,1,-1,0,unknown,False
36,blue-collar,married,primary,False,123,True,False,cellular,18,may,9,1,-1,0,unknown,False
29,admin.,married,secondary,False,-211,True,False,cellular,18,may,58,1,-1,0,unknown,False
36,admin.,married,secondary,False,-294,True,False,cellular,18,may,148,1,-1,0,unknown,False
34,blue-collar,married,primary,False,363,True,False,cellular,18,may,98,5,-1,0,unknown,False
33,blue-collar,married,primary,False,827,True,False,cellular,18,may,18,4,-1,0,unknown,False
32,management,single,tertiary,False,229,True,False,cellular,18,may,345,1,-1,0,unknown,False
34,entrepreneur,married,tertiary,False,121,True,False,telephone,18,may,57,6,-1,0,unknown,False
53,blue-collar,divorced,primary,False,1815,True,False,cellular,18,may,34,1,-1,0,unknown,False
29,admin.,single,secondary,False,200,True,False,cellular,18,may,261,1,-1,0,unknown,False
29,technician,married,secondary,False,266,True,False,cellular,18,may,208,1,-1,0,unknown,False
27,admin.,single,secondary,False,105,True,False,cellular,18,may,179,1,-1,0,unknown,False
38,entrepreneur,single,tertiary,True,-38,True,False,cellular,18,may,119,4,-1,0,unknown,False
35,self-employed,single,tertiary,False,0,True,True,cellular,18,may,185,1,-1,0,unknown,False
29,management,married,tertiary,False,85,True,True,cellular,18,may,26,1,-1,0,unknown,False
42,blue-collar,single,primary,False,-376,True,False,cellular,18,may,53,1,-1,0,unknown,False
35,admin.,single,secondary,False,57,True,False,cellular,18,may,173,1,-1,0,unknown,False
27,services,single,secondary,False,-195,True,False,cellular,18,may,391,1,-1,0,unknown,True
28,admin.,married,secondary,False,-76,True,False,cellular,18,may,143,1,-1,0,unknown,False
28,services,single,secondary,False,373,True,False,cellular,18,may,115,2,-1,0,unknown,False
54,services,married,secondary,False,882,True,False,cellular,18,may,217,1,-1,0,unknown,False
26,management,single,tertiary,False,47,True,False,cellular,18,may,63,1,-1,0,unknown,False
33,blue-collar,married,secondary,False,2761,True,False,cellular,18,may,325,1,-1,0,unknown,False
30,technician,married,secondary,False,-146,True,True,cellular,18,may,167,1,-1,0,unknown,False
26,blue-collar,married,secondary,False,1702,True,True,cellular,18,may,21,1,-1,0,unknown,False
32,technician,single,secondary,False,55,True,False,cellular,18,may,185,1,-1,0,unknown,False
40,services,married,secondary,False,278,True,False,cellular,18,may,9,5,-1,0,unknown,False
34,blue-collar,married,secondary,False,243,True,False,cellular,18,may,507,1,-1,0,unknown,True
22,student,single,secondary,False,330,True,False,cellular,18,may,105,1,-1,0,unknown,False
42,management,married,unknown,False,933,False,False,cellular,18,may,212,1,-1,0,unknown,False
34,blue-collar,married,unknown,False,201,True,False,cellular,18,may,78,1,-1,0,unknown,False
30,technician,single,tertiary,False,1922,True,False,cellular,18,may,546,1,-1,0,unknown,False
29,services,single,secondary,False,-287,True,False,cellular,18,may,196,1,-1,0,unknown,False
28,admin.,single,secondary,False,352,True,True,cellular,18,may,431,1,-1,0,unknown,True
30,blue-collar,single,secondary,False,1165,True,False,cellular,18,may,365,2,-1,0,unknown,False
27,management,single,tertiary,False,438,True,False,cellular,18,may,10,5,-1,0,unknown,False
30,services,married,secondary,False,1256,True,False,cellular,18,may,123,3,-1,0,unknown,False
39,blue-collar,single,primary,False,656,True,False,cellular,18,may,190,6,-1,0,unknown,False
33,services,divorced,secondary,False,90,True,False,cellular,18,may,114,2,-1,0,unknown,False
37,management,divorced,tertiary,False,1170,True,True,cellular,18,may,106,1,-1,0,unknown,False
52,blue-collar,married,secondary,False,-194,True,False,cellular,18,may,326,1,-1,0,unknown,False
43,services,married,secondary,False,43,True,False,cellular,18,may,199,1,-1,0,unknown,False
30,management,single,secondary,False,-383,True,False,cellular,18,may,170,1,-1,0,unknown,False
32,blue-collar,married,primary,False,268,True,True,cellular,18,may,189,1,-1,0,unknown,False
27,management,single,tertiary,False,2802,True,False,cellular,18,may,84,1,-1,0,unknown,False
29,technician,single,tertiary,False,615,True,False,cellular,18,may,373,1,-1,0,unknown,True
28,management,married,tertiary,False,1480,True,False,cellular,18,may,143,1,-1,0,unknown,False
31,management,single,tertiary,False,518,True,False,cellular,18,may,399,1,-1,0,unknown,False
31,admin.,single,secondary,False,1129,True,False,cellular,18,may,145,3,-1,0,unknown,False
29,blue-collar,single,secondary,False,391,True,False,cellular,18,may,166,1,-1,0,unknown,False
31,services,single,secondary,False,91,True,False,cellular,18,may,111,2,-1,0,unknown,False
33,blue-collar,single,secondary,False,-38,True,False,cellular,18,may,184,1,-1,0,unknown,False
38,services,married,unknown,False,15,True,False,cellular,18,may,233,1,-1,0,unknown,False
30,blue-collar,divorced,primary,False,53,True,False,cellular,18,may,116,1,-1,0,unknown,False
35,blue-collar,single,primary,False,-4,True,False,cellular,18,may,178,1,-1,0,unknown,False
25,blue-collar,single,secondary,False,217,True,False,cellular,18,may,504,1,-1,0,unknown,True
29,management,single,tertiary,False,797,True,False,cellular,18,may,334,2,-1,0,unknown,False
